2026-01-14 19:28:21,538 - INFO - >>> [Bake] Starting process for model: Intel/neural-chat-7b-v3-1
2026-01-14 19:28:21,538 - INFO - >>> [Bake] Downloading to ./model_staging...
2026-01-14 19:28:21,539 - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
2026-01-14 19:28:21,767 - DEBUG - https://huggingface.co:443 "GET /api/models/Intel/neural-chat-7b-v3-1/revision/main HTTP/1.1" 200 7138
2026-01-14 19:28:21,772 - DEBUG - Attempting to acquire lock 137406012304096 on model_staging/.cache/huggingface/download/.gitattributes.lock
2026-01-14 19:28:21,773 - DEBUG - Attempting to acquire lock 137406012305008 on model_staging/.cache/huggingface/download/README.md.lock
2026-01-14 19:28:21,774 - DEBUG - Attempting to acquire lock 137406012306160 on model_staging/.cache/huggingface/download/LICENSE.lock
2026-01-14 19:28:21,774 - DEBUG - Lock 137406012304096 acquired on model_staging/.cache/huggingface/download/.gitattributes.lock
2026-01-14 19:28:21,775 - DEBUG - Attempting to acquire lock 137406012307120 on model_staging/.cache/huggingface/download/config.json.lock
2026-01-14 19:28:21,775 - DEBUG - Attempting to acquire lock 137406012307648 on model_staging/.cache/huggingface/download/generation_config.json.lock
2026-01-14 19:28:21,776 - DEBUG - Lock 137406012306160 acquired on model_staging/.cache/huggingface/download/LICENSE.lock
2026-01-14 19:28:21,776 - DEBUG - Attempting to acquire lock 137406012306448 on model_staging/.cache/huggingface/download/model-00001-of-00002.safetensors.lock
2026-01-14 19:28:21,777 - DEBUG - Attempting to acquire lock 137406012507536 on model_staging/.cache/huggingface/download/model.safetensors.index.json.lock
2026-01-14 19:28:21,777 - DEBUG - Lock 137406012305008 acquired on model_staging/.cache/huggingface/download/README.md.lock
2026-01-14 19:28:21,777 - DEBUG - Attempting to release lock 137406012304096 on model_staging/.cache/huggingface/download/.gitattributes.lock
2026-01-14 19:28:21,777 - DEBUG - Attempting to acquire lock 137414729215792 on model_staging/.cache/huggingface/download/model-00002-of-00002.safetensors.lock
2026-01-14 19:28:21,777 - DEBUG - Lock 137406012307120 acquired on model_staging/.cache/huggingface/download/config.json.lock
2026-01-14 19:28:21,777 - DEBUG - Lock 137406012307648 acquired on model_staging/.cache/huggingface/download/generation_config.json.lock
2026-01-14 19:28:21,777 - DEBUG - Attempting to release lock 137406012306160 on model_staging/.cache/huggingface/download/LICENSE.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137406012306448 acquired on model_staging/.cache/huggingface/download/model-00001-of-00002.safetensors.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137406012507536 acquired on model_staging/.cache/huggingface/download/model.safetensors.index.json.lock
2026-01-14 19:28:21,778 - DEBUG - Attempting to release lock 137406012305008 on model_staging/.cache/huggingface/download/README.md.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137406012304096 released on model_staging/.cache/huggingface/download/.gitattributes.lock
2026-01-14 19:28:21,778 - DEBUG - Attempting to release lock 137406012307120 on model_staging/.cache/huggingface/download/config.json.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137414729215792 acquired on model_staging/.cache/huggingface/download/model-00002-of-00002.safetensors.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137406012306160 released on model_staging/.cache/huggingface/download/LICENSE.lock
2026-01-14 19:28:21,778 - DEBUG - Attempting to release lock 137406012307648 on model_staging/.cache/huggingface/download/generation_config.json.lock
2026-01-14 19:28:21,778 - DEBUG - Lock 137406012305008 released on model_staging/.cache/huggingface/download/README.md.lock
2026-01-14 19:28:21,778 - DEBUG - Attempting to release lock 137406012507536 on model_staging/.cache/huggingface/download/model.safetensors.index.json.lock
2026-01-14 19:28:21,778 - DEBUG - Attempting to release lock 137406012306448 on model_staging/.cache/huggingface/download/model-00001-of-00002.safetensors.lock
2026-01-14 19:28:21,779 - DEBUG - Lock 137406012307120 released on model_staging/.cache/huggingface/download/config.json.lock
2026-01-14 19:28:21,779 - DEBUG - Attempting to acquire lock 137406012508064 on model_staging/.cache/huggingface/download/pytorch_model-00001-of-00002.bin.lock
2026-01-14 19:28:21,779 - DEBUG - Attempting to acquire lock 137406012306112 on model_staging/.cache/huggingface/download/pytorch_model-00002-of-00002.bin.lock
2026-01-14 19:28:21,779 - DEBUG - Lock 137406012307648 released on model_staging/.cache/huggingface/download/generation_config.json.lock
2026-01-14 19:28:21,779 - DEBUG - Attempting to release lock 137414729215792 on model_staging/.cache/huggingface/download/model-00002-of-00002.safetensors.lock
2026-01-14 19:28:21,779 - DEBUG - Attempting to acquire lock 137406012305008 on model_staging/.cache/huggingface/download/pytorch_model.bin.index.json.lock
2026-01-14 19:28:21,779 - DEBUG - Lock 137406012507536 released on model_staging/.cache/huggingface/download/model.safetensors.index.json.lock
2026-01-14 19:28:21,779 - DEBUG - Lock 137406012306448 released on model_staging/.cache/huggingface/download/model-00001-of-00002.safetensors.lock
2026-01-14 19:28:21,780 - DEBUG - Attempting to acquire lock 137406012306064 on model_staging/.cache/huggingface/download/special_tokens_map.json.lock
2026-01-14 19:28:21,780 - DEBUG - Lock 137406012306112 acquired on model_staging/.cache/huggingface/download/pytorch_model-00002-of-00002.bin.lock
2026-01-14 19:28:21,780 - DEBUG - Lock 137406012508064 acquired on model_staging/.cache/huggingface/download/pytorch_model-00001-of-00002.bin.lock
2026-01-14 19:28:21,780 - DEBUG - Lock 137414729215792 released on model_staging/.cache/huggingface/download/model-00002-of-00002.safetensors.lock
2026-01-14 19:28:21,780 - DEBUG - Lock 137406012305008 acquired on model_staging/.cache/huggingface/download/pytorch_model.bin.index.json.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to acquire lock 137406012305248 on model_staging/.cache/huggingface/download/tokenizer.json.lock
2026-01-14 19:28:21,781 - DEBUG - Lock 137406012306064 acquired on model_staging/.cache/huggingface/download/special_tokens_map.json.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to acquire lock 137406012507248 on model_staging/.cache/huggingface/download/tokenizer_config.json.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to release lock 137406012508064 on model_staging/.cache/huggingface/download/pytorch_model-00001-of-00002.bin.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to acquire lock 137406012509504 on model_staging/.cache/huggingface/download/tokenizer.model.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to release lock 137406012306112 on model_staging/.cache/huggingface/download/pytorch_model-00002-of-00002.bin.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to release lock 137406012305008 on model_staging/.cache/huggingface/download/pytorch_model.bin.index.json.lock
2026-01-14 19:28:21,781 - DEBUG - Attempting to release lock 137406012306064 on model_staging/.cache/huggingface/download/special_tokens_map.json.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012508064 released on model_staging/.cache/huggingface/download/pytorch_model-00001-of-00002.bin.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012305248 acquired on model_staging/.cache/huggingface/download/tokenizer.json.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012509504 acquired on model_staging/.cache/huggingface/download/tokenizer.model.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012507248 acquired on model_staging/.cache/huggingface/download/tokenizer_config.json.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012306112 released on model_staging/.cache/huggingface/download/pytorch_model-00002-of-00002.bin.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012305008 released on model_staging/.cache/huggingface/download/pytorch_model.bin.index.json.lock
2026-01-14 19:28:21,782 - DEBUG - Lock 137406012306064 released on model_staging/.cache/huggingface/download/special_tokens_map.json.lock
2026-01-14 19:28:21,783 - DEBUG - Attempting to release lock 137406012509504 on model_staging/.cache/huggingface/download/tokenizer.model.lock
2026-01-14 19:28:21,783 - DEBUG - Attempting to release lock 137406012305248 on model_staging/.cache/huggingface/download/tokenizer.json.lock
2026-01-14 19:28:21,783 - DEBUG - Attempting to release lock 137406012507248 on model_staging/.cache/huggingface/download/tokenizer_config.json.lock
2026-01-14 19:28:21,783 - DEBUG - Lock 137406012509504 released on model_staging/.cache/huggingface/download/tokenizer.model.lock
2026-01-14 19:28:21,783 - DEBUG - Lock 137406012305248 released on model_staging/.cache/huggingface/download/tokenizer.json.lock
2026-01-14 19:28:21,783 - DEBUG - Lock 137406012507248 released on model_staging/.cache/huggingface/download/tokenizer_config.json.lock
2026-01-14 19:28:21,784 - INFO - >>> [Bake] Loading NNCF config from src/python/nncf_config.json...
2026-01-14 19:28:21,784 - INFO - >>> [Bake] Stage 1: Exporting + Compressing (Dynamic)...
2026-01-14 19:28:21,932 - DEBUG - Patching module Embedding(32000, 4096)
2026-01-14 19:28:21,932 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,932 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,933 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,934 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,935 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=4096, out_features=14336, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=14336, out_features=4096, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=4096, out_features=4096, bias=False)
2026-01-14 19:28:21,936 - DEBUG - Patching module Linear(in_features=4096, out_features=1024, bias=False)
